id,score,token,language,error
168836,0.088820,No,Danish,
44463,0.242206,No,Danish,
147391,0.148047,No,Danish,
38213,0.146087,No,Danish,
54098,0.278257,No,Danish,
55183,0.055823,No,Danish,
170304,0.214691,No,Danish,
180571,0.066569,No,Danish,
30434,0.007233,No,Danish,
178804,0.094010,No,Danish,
25348,0.114369,No,Danish,
40491,0.737158,Yes,Danish,
57171,0.120853,No,Danish,
53503,0.074770,No,Danish,
167951,0.256832,No,Danish,
20168,0.272025,No,Danish,
63398,0.056652,No,Danish,
177912,0.154058,No,Danish,
163029,0.196826,No,Danish,
184124,0.156105,No,Danish,
7942,0.819893,Yes,Danish,
47792,0.622459,Yes,Danish,
19257,0.030676,No,Danish,
46896,0.209470,No,Danish,
26028,0.023331,No,Danish,
6950,0.114369,No,Danish,
165044,0.644225,Yes,Danish,
12385,0.245085,No,Danish,
45816,0.519521,Yes,Danish,
149729,0.105211,No,Danish,
150372,0.051845,No,Danish,
169915,0.021948,No,Danish,
12241,0.025179,No,Danish,
44072,0.392337,No,Danish,
168468,0.073696,No,Danish,
21828,0.098079,No,Danish,
30835,0.019124,No,Danish,
181015,0.010653,No,Danish,
161746,0.359364,No,Danish,
22388,0.038466,No,Danish,
55348,0.441673,No,Danish,
42525,0.094010,No,Danish,
21663,0.008316,No,Danish,
60723,0.507812,Yes,Danish,
42316,0.209470,No,Danish,
151518,0.377541,No,Danish,
31214,0.324235,No,Danish,
38724,0.222700,No,Danish,
43402,0.222700,No,Danish,
149594,0.348645,No,Danish,
10574,0.069542,No,Danish,
37217,0.064653,No,Danish,
44874,0.011508,No,Danish,
284,0.026355,No,Danish,
170025,0.507812,Yes,Danish,
8540,0.080357,No,Danish,
148313,0.310694,No,Danish,
200032,0.042722,No,Danish,
45985,0.407333,No,Danish,
182163,0.247987,No,Danish,
29878,0.038466,No,Danish,
49212,0.122523,No,Danish,
178307,0.265880,No,Danish,
167382,0.338077,No,Danish,
147033,0.146087,No,Danish,
169227,0.220007,No,Danish,
169661,0.068537,No,Danish,
155305,0.050331,No,Danish,
8894,0.003650,No,Danish,
172761,0.140336,No,Danish,
51301,0.259826,No,Danish,
10763,0.091382,No,Danish,
6155,0.175538,No,Danish,
36067,0.152032,No,Danish,
152821,0.043366,No,Danish,
163564,0.654895,Yes,Danish,
167121,0.441673,No,Danish,
37846,0.581303,Yes,Danish,
31279,0.144149,No,Danish,
170684,0.209470,No,Danish,
24043,0.062789,No,Danish,
181004,0.047426,No,Danish,
5666,0.426322,No,Danish,
23818,0.396068,No,Danish,
162829,0.102305,No,Danish,
1919,0.300746,No,Danish,
47801,0.503906,Yes,Danish,
149013,0.098079,No,Danish,
39206,0.633410,Yes,Danish,
185282,0.206894,No,Danish,
16394,0.035679,No,Danish,
21910,0.156105,No,Danish,
161882,0.457137,No,Danish,
31348,0.230920,No,Danish,
169129,0.023689,No,Danish,
27117,0.492188,No,Danish,
154341,0.065605,No,Danish,
166222,0.233706,No,Danish,
174620,0.182426,No,Danish,
37279,0.140336,No,Danish,
178982,0.022286,No,Danish,
3609,0.051083,No,Danish,
154242,0.020332,No,Danish,
28014,0.106691,No,Danish,
9618,0.058346,No,Danish,
62977,0.055005,No,Danish,
157148,0.166675,No,Danish,
175866,0.018833,No,Danish,
161653,0.035145,No,Danish,
48433,0.212069,No,Danish,
56265,0.324235,No,Danish,
165346,0.225417,No,Danish,
5213,0.025565,No,Danish,
152338,0.317426,No,Danish,
40919,0.160266,No,Danish,
187000,0.217338,No,Danish,
167183,0.377541,No,Danish,
154964,0.071591,No,Danish,
174877,0.503906,Yes,Danish,
148161,0.018264,No,Danish,
25572,0.220007,No,Danish,
155132,0.239349,No,Danish,
183750,0.324235,No,Danish,
10385,0.177811,No,Danish,
6612,0.699254,Yes,Danish,
164901,0.051083,No,Danish,
185294,0.080357,No,Danish,
60360,0.268941,No,Danish,
30989,0.017986,No,Danish,
11451,0.034100,No,Danish,
58369,0.117572,No,Danish,
38212,0.051845,No,Danish,
53311,0.297470,No,Danish,
53284,0.136608,No,Danish,
156487,0.096706,No,Danish,
4451,0.011687,No,Danish,
41053,0.819893,Yes,Danish,
11460,0.284576,No,Danish,
159014,0.068537,No,Danish,
150538,0.166675,No,Danish,
152142,0.142232,No,Danish,
148674,0.132964,No,Danish,
36477,0.022286,No,Danish,
179370,0.511717,Yes,Danish,
154213,0.392337,No,Danish,
170913,0.164516,No,Danish,
1015,0.310694,No,Danish,
43925,0.175538,No,Danish,
175802,0.160266,No,Danish,
28902,0.468791,No,Danish,
165876,0.008577,No,Danish,
169196,0.324235,No,Danish,
24913,0.206894,No,Danish,
159018,0.426322,No,Danish,
21125,0.140336,No,Danish,
7983,0.154058,No,Danish,
175940,0.020023,No,Danish,
20359,0.082697,No,Danish,
185585,0.256832,No,Danish,
41743,0.136608,No,Danish,
160219,0.011508,No,Danish,
17116,0.222700,No,Danish,
993,0.044681,No,Danish,
65724,0.122523,No,Danish,
182128,0.228157,No,Danish,
14912,0.324235,No,Danish,
2457,0.055823,No,Danish,
30540,0.018547,No,Danish,
165068,0.445530,No,Danish,
153603,0.091382,No,Danish,
169593,0.076961,No,Danish,
37157,0.014064,No,Danish,
176789,0.027169,No,Danish,
2810,0.055005,No,Danish,
22130,0.120853,No,Danish,
153135,0.166675,No,Danish,
157904,0.546738,Yes,Danish,
149221,0.150029,No,Danish,
43336,0.088820,No,Danish,
20796,0.588889,Yes,Danish,
66191,0.031144,No,Danish,
167887,0.058346,No,Danish,
61320,0.105211,No,Danish,
25865,0.029760,No,Danish,
9709,0.527317,Yes,Danish,
4975,0.661923,Yes,Danish,
149584,0.384912,No,Danish,
172769,0.039639,No,Danish,
60437,0.050331,No,Danish,
38631,0.154058,No,Danish,
58029,0.094010,No,Danish,
172124,0.184768,No,Danish,
33354,0.055005,No,Danish,
38699,0.942507,Yes,Danish,
56835,0.573678,Yes,Danish,
46001,0.445530,No,Danish,
185945,0.184768,No,Danish,
153407,0.013849,No,Danish,
171051,0.074770,No,Danish,
164386,0.304042,No,Danish,
153894,0.275130,No,Danish,
58105,0.618780,Yes,Danish,
169124,0.031144,No,Danish,
165211,0.095349,No,Danish,
183225,0.488283,No,Danish,
149973,0.449393,No,Danish,
9138,0.355775,No,Danish,
65396,0.059210,No,Danish,
58295,0.140336,No,Danish,
162735,0.018833,No,Danish,
35268,0.041462,No,Danish,
149804,0.064653,No,Danish,
153976,0.345105,No,Danish,
46243,0.109706,No,Danish,
29884,0.003324,No,Danish,
148373,0.082697,No,Danish,
148598,0.300746,No,Danish,
168291,0.247987,No,Danish,
34344,0.250913,No,Danish,
157373,0.086323,No,Danish,
15298,0.300746,No,Danish,
164342,0.173288,No,Danish,
60413,0.239349,No,Danish,
180867,0.320821,No,Danish,
32999,0.214691,No,Danish,
151769,0.021287,No,Danish,
64671,0.083890,No,Danish,
178821,0.144149,No,Danish,
186625,0.262842,No,Danish,
62260,0.426322,No,Danish,
32324,0.468791,No,Danish,
158920,0.324235,No,Danish,
42652,0.228157,No,Danish,
153198,0.098079,No,Danish,
162289,0.098079,No,Danish,
25259,0.106691,No,Danish,
42113,0.320821,No,Danish,
46441,0.359364,No,Danish,
48665,0.297470,No,Danish,
19119,0.031144,No,Danish,
9947,0.437823,No,Danish,
150591,0.059210,No,Danish,
20939,0.023331,No,Danish,
185124,0.230920,No,Danish,
8898,0.164516,No,Danish,
6001,0.003594,No,Danish,
39377,0.464902,No,Danish,
22661,0.054199,No,Danish,
42897,0.222700,No,Danish,
63669,0.278257,No,Danish,
57001,0.430147,No,Danish,
46527,0.117572,No,Danish,
185545,0.018833,No,Danish,
176862,0.177811,No,Danish,
20044,0.035145,No,Danish,
54078,0.718594,Yes,Danish,
186406,0.160266,No,Danish,
177419,0.154058,No,Danish,
49263,0.399812,No,Danish,
54068,0.531209,Yes,Danish,
159091,0.199308,No,Danish,
60127,0.194368,No,Danish,
60177,0.070560,No,Danish,
15199,0.199308,No,Danish,
165815,0.819893,Yes,Danish,
36747,0.377541,No,Danish,
4972,0.581303,Yes,Danish,
153343,0.268941,No,Danish,
173717,0.411111,No,Danish,
60997,0.245085,No,Danish,
64913,0.284576,No,Danish,
21533,0.138462,No,Danish,
39449,0.184768,No,Danish,
29802,0.057493,No,Danish,
164511,0.112795,No,Danish,
25686,0.430147,No,Danish,
182457,0.073696,No,Danish,
43089,0.018833,No,Danish,
26876,0.245085,No,Danish,
11104,0.016657,No,Danish,
40757,0.324235,No,Danish,
54225,0.225417,No,Danish,
48369,0.144149,No,Danish,
152982,0.096706,No,Danish,
12420,0.003173,No,Danish,
180920,0.239349,No,Danish,
63609,0.117572,No,Danish,
4062,0.074770,No,Danish,
160257,0.132964,No,Danish,
63247,0.020964,No,Danish,
182962,0.433981,No,Danish,
46332,0.327668,No,Danish,
32237,0.171061,No,Danish,
43953,0.026355,No,Danish,
184900,0.028871,No,Danish,
29070,0.034619,No,Danish,
157312,0.164516,No,Danish,
55584,0.199308,No,Danish,
174948,0.324235,No,Danish,
180539,0.055823,No,Danish,
184347,0.120853,No,Danish,
158457,0.091382,No,Danish,
44069,0.081520,No,Danish,
25434,0.002673,No,Danish,
55063,0.503906,Yes,Danish,
154001,0.204342,No,Danish,
30189,0.111241,No,Danish,
179066,0.044019,No,Danish,
147422,0.468791,No,Danish,
176816,0.140336,No,Danish,
32415,0.120853,No,Danish,
185785,0.115961,No,Danish,
28408,0.233706,No,Danish,
62038,0.071591,No,Danish,
163798,0.414899,No,Danish,
6148,0.112795,No,Danish,
42866,0.488283,No,Danish,
182596,0.102305,No,Danish,
186784,0.204342,No,Danish,
8756,0.253861,No,Danish,
9568,0.278257,No,Danish,
176478,0.007461,No,Danish,
180799,0.284576,No,Danish,
51966,0.011508,No,Danish,
39311,0.793106,Yes,Danish,
39331,0.008316,No,Danish,
170812,0.030676,No,Danish,
66556,0.025179,No,Danish,
154905,0.259826,No,Danish,
32014,0.031144,No,Danish,
1021,0.046725,No,Danish,
184252,0.160266,No,Danish,
7777,0.134776,No,Danish,
58072,0.771843,Yes,Danish,
41401,0.194368,No,Danish,
21816,0.201813,No,Danish,
63336,0.171061,No,Danish,
179383,0.098079,No,Danish,
169474,0.069542,No,Danish,
34995,0.079210,No,Danish,
51851,0.324235,No,Danish,
56917,0.256832,No,Danish,
48392,0.013223,No,Danish,
186678,0.109706,No,Danish,
175214,0.196826,No,Danish,
45425,0.081520,No,Danish,
40692,0.327668,No,Danish,
178469,0.127653,No,Danish,
42665,0.307358,No,Danish,
147836,0.016657,No,Danish,
9111,0.132964,No,Danish,
172702,0.112795,No,Danish,
174102,0.225417,No,Danish,
2063,0.461017,No,Danish,
170065,0.496094,No,Danish,
35144,0.705785,Yes,Danish,
57588,0.233706,No,Danish,
180798,0.055823,No,Danish,
3352,0.272025,No,Danish,
183565,0.307358,No,Danish,
64366,0.061876,No,Danish,
383,0.411111,No,Danish,
174261,0.196826,No,Danish,
169234,0.086323,No,Danish,
50046,0.020646,No,Danish,
184832,0.029312,No,Danish,
41987,0.180107,No,Danish,
33250,0.018547,No,Danish,
176053,0.120853,No,Danish,
65089,0.004682,No,Danish,
29872,0.108189,No,Danish,
25016,0.160266,No,Danish,
43295,0.461017,No,Danish,
49085,0.550607,Yes,Danish,
22486,0.150029,No,Danish,
40526,0.476580,No,Danish,
175982,0.064653,No,Danish,
185505,0.377541,No,Danish,
8152,0.259826,No,Danish,
7846,0.043366,No,Danish,
172278,0.142232,No,Danish,
52898,0.029312,No,Danish,
156036,0.106691,No,Danish,
34774,0.103749,No,Danish,
186922,0.026759,No,Danish,
2980,0.196826,No,Danish,
31861,0.018547,No,Danish,
151871,0.275130,No,Danish,
182484,0.031144,No,Danish,
175952,0.106691,No,Danish,
46897,0.056652,No,Danish,
60826,0.352202,No,Danish,
178022,0.265880,No,Danish,
169239,0.228157,No,Danish,
148854,0.259826,No,Danish,
2718,0.480479,No,Danish,
8038,0.492188,No,Danish,
43263,0.039048,No,Danish,
159824,0.138462,No,Danish,
19060,0.129403,No,Danish,
56784,0.119203,No,Danish,
25018,0.091382,No,Danish,
33599,0.122523,No,Danish,
175420,0.129403,No,Danish,
11337,0.027169,No,Danish,
17982,0.256832,No,Danish,
21898,0.057493,No,Danish,
172028,0.051845,No,Danish,
20345,0.105211,No,Danish,
148686,0.278257,No,Danish,
4913,0.152032,No,Danish,
181682,0.117572,No,Danish,
173994,0.071591,No,Danish,
23219,0.061876,No,Danish,
188290,0.026355,No,Danish,
172251,0.106691,No,Danish,
62462,0.083890,No,Danish,
31023,0.132964,No,Danish,
151521,0.111241,No,Danish,
176915,0.199308,No,Danish,
46959,0.148047,No,Danish,
62534,0.297470,No,Danish,
184457,0.366590,No,Danish,
57309,0.310694,No,Danish,
200394,0.531209,Yes,Danish,
66396,0.331120,No,Danish,
185283,0.272025,No,Danish,
3263,0.029760,No,Danish,
7520,0.637031,Yes,Danish,
154687,0.180107,No,Danish,
43021,0.307358,No,Danish,
8845,0.114369,No,Danish,
58564,0.407333,No,Danish,
173040,0.010987,No,Danish,
160124,0.082697,No,Danish,
23055,0.166675,No,Danish,
160852,0.577495,Yes,Danish,
5033,0.065605,No,Danish,
33376,0.005302,No,Danish,
42348,0.124213,No,Danish,
178205,0.037327,No,Danish,
50205,0.152032,No,Danish,
25924,0.114369,No,Danish,
176907,0.366590,No,Danish,
157233,0.009860,No,Danish,
18816,0.362969,No,Danish,
61159,0.120853,No,Danish,
50454,0.731059,Yes,Danish,
177784,0.217338,No,Danish,
6498,0.012432,No,Danish,
55566,0.388618,No,Danish,
118,0.189521,No,Danish,
43218,0.275130,No,Danish,
152236,0.245085,No,Danish,
35725,0.414899,No,Danish,
22697,0.026355,No,Danish,
65619,0.180107,No,Danish,
174221,0.484380,No,Danish,
161119,0.061876,No,Danish,
180401,0.146087,No,Danish,
164398,0.037892,No,Danish,
47052,0.338077,No,Danish,
148203,0.042722,No,Danish,
65470,0.108189,No,Danish,
7763,0.327668,No,Danish,
66404,0.445530,No,Danish,
155579,0.278257,No,Danish,
161074,0.148047,No,Danish,
43443,0.550607,Yes,Danish,
176306,0.831143,Yes,Danish,
19336,0.083890,No,Danish,
57327,0.127653,No,Danish,
163046,0.430147,No,Danish,
4947,0.068537,No,Danish,
169113,0.012821,No,Danish,
40309,0.492188,No,Danish,
183114,0.040238,No,Danish,
151096,0.503906,Yes,Danish,
44571,0.171061,No,Danish,
161490,0.457137,No,Danish,
200787,0.017986,No,Danish,
32077,0.317426,No,Danish,
25014,0.125923,No,Danish,
157285,0.658418,Yes,Danish,
41610,0.060975,No,Danish,
35013,0.023689,No,Danish,
183691,0.281406,No,Danish,
2266,0.092688,No,Danish,
51863,0.275130,No,Danish,
200232,0.265880,No,Danish,
169682,0.154058,No,Danish,
137072,0.388618,No,Danish,
7969,0.294215,No,Danish,
60239,0.011332,No,Danish,
34293,0.017177,No,Danish,
4113,0.117572,No,Danish,
9753,0.008446,No,Danish,
31458,0.253861,No,Danish,
60452,0.142232,No,Danish,
181277,0.062789,No,Danish,
184493,0.060087,No,Danish,
42677,0.092688,No,Danish,
60372,0.119203,No,Danish,
42868,0.362969,No,Danish,
152363,0.156105,No,Danish,
170567,0.055823,No,Danish,
40354,0.300746,No,Danish,
48943,0.035679,No,Danish,
169820,0.538983,Yes,Danish,
185271,0.287768,No,Danish,
166099,0.111241,No,Danish,
50840,0.426322,No,Danish,
173005,0.127653,No,Danish,
16183,0.196826,No,Danish,
18890,0.039639,No,Danish,
49429,0.134776,No,Danish,
154703,0.067547,No,Danish,
162753,0.558327,Yes,Danish,
29891,0.005140,No,Danish,
187103,0.003707,No,Danish,
60759,0.403567,No,Danish,
5684,0.217338,No,Danish,
19990,0.085099,No,Danish,
146922,0.034100,No,Danish,
172993,0.004682,No,Danish,
181979,0.012821,No,Danish,
182862,0.300746,No,Danish,
46255,0.422505,No,Danish,
166749,0.134776,No,Danish,
151658,0.515620,Yes,Danish,
38400,0.558327,Yes,Danish,
44951,0.018264,No,Danish,
58552,0.359364,No,Danish,
58515,0.061876,No,Danish,
58328,0.352202,No,Danish,
38127,0.160266,No,Danish,
58134,0.362969,No,Danish,
172562,0.160266,No,Danish,
33828,0.511717,Yes,Danish,
19401,0.414899,No,Danish,
20599,0.108189,No,Danish,
25657,0.072637,No,Danish,
1301,0.414899,No,Danish,
187014,0.220007,No,Danish,
19785,0.152032,No,Danish,
4011,0.496094,No,Danish,
27278,0.069542,No,Danish,
53324,0.032590,No,Danish,
37982,0.069542,No,Danish,
24796,0.013223,No,Danish,
150178,0.040238,No,Danish,
37897,0.009126,No,Danish,
64828,0.119203,No,Danish,
38826,0.055005,No,Danish,
33525,0.009559,No,Danish,
169497,0.124213,No,Danish,
158480,0.022977,No,Danish,
33875,0.103749,No,Danish,
184994,0.171061,No,Danish,
37678,0.542863,Yes,Danish,
170500,0.090093,No,Danish,
46402,0.212069,No,Danish,
10903,0.637031,Yes,Danish,
27301,0.362969,No,Danish,
166347,0.054199,No,Danish,
168661,0.122523,No,Danish,
46717,0.461017,No,Danish,
185908,0.079210,No,Danish,
57414,0.297470,No,Danish,
157458,0.035145,No,Danish,
53999,0.414899,No,Danish,
177228,0.061876,No,Danish,
177985,0.057493,No,Danish,
14964,0.058346,No,Danish,
37999,0.196826,No,Danish,
56611,0.112795,No,Danish,
163688,0.272025,No,Danish,
53930,0.034619,No,Danish,
175057,0.091382,No,Danish,
18737,0.011332,No,Danish,
162279,0.073696,No,Danish,
33963,0.117572,No,Danish,
20444,0.396068,No,Danish,
179032,0.262842,No,Danish,
31501,0.156105,No,Danish,
179345,0.633410,Yes,Danish,
147769,0.032590,No,Danish,
35530,0.078078,No,Danish,
148856,0.362969,No,Danish,
185609,0.156105,No,Danish,
48612,0.310694,No,Danish,
33470,0.015189,No,Danish,
62706,0.225417,No,Danish,
168013,0.038466,No,Danish,
3817,0.008188,No,Danish,
176131,0.206894,No,Danish,
152177,0.184768,No,Danish,
62948,0.233706,No,Danish,
28019,0.125923,No,Danish,
53210,0.042088,No,Danish,
15514,0.492188,No,Danish,
2593,0.209470,No,Danish,
153324,0.115961,No,Danish,
170017,0.187133,No,Danish,
24362,0.014729,No,Danish,
10134,0.117572,No,Danish,
18008,0.000767,No,Danish,
3823,0.063715,No,Danish,
154546,0.441673,No,Danish,
185634,0.230920,No,Danish,
154594,0.035679,No,Danish,
166730,0.020332,No,Danish,
20312,0.014282,No,Danish,
27606,0.083890,No,Danish,
3342,0.146087,No,Danish,
157450,0.300746,No,Danish,
57165,0.217338,No,Danish,
32158,0.433981,No,Danish,
9938,0.320821,No,Danish,
17680,0.000598,No,Danish,
179041,0.272025,No,Danish,
176208,0.331120,No,Danish,
43488,0.373876,No,Danish,
26989,0.017177,No,Danish,
52743,0.177811,No,Danish,
151791,0.212069,No,Danish,
185775,0.100879,No,Danish,
43286,0.109706,No,Danish,
36608,0.201813,No,Danish,
33666,0.222700,No,Danish,
175335,0.076961,No,Danish,
60862,0.492188,No,Danish,
151683,0.096706,No,Danish,
28,0.103749,No,Danish,
162736,0.067547,No,Danish,
156672,0.131173,No,Danish,
161014,0.166675,No,Danish,
40891,0.127653,No,Danish,
54116,0.131173,No,Danish,
170361,0.035679,No,Danish,
150793,0.721743,Yes,Danish,
42513,0.022286,No,Danish,
8598,0.017442,No,Danish,
20248,0.044681,No,Danish,
188051,0.592667,Yes,Danish,
149043,0.002473,No,Danish,
6707,0.177811,No,Danish,
170453,0.148047,No,Danish,
50045,0.156105,No,Danish,
31982,0.098079,No,Danish,
164624,0.095349,No,Danish,
61518,0.294215,No,Danish,
1118,0.418697,No,Danish,
160585,0.031144,No,Danish,
4351,0.042088,No,Danish,
53132,0.018264,No,Danish,
154691,0.030676,No,Danish,
168130,0.217338,No,Danish,
32313,0.189521,No,Danish,
56182,0.160266,No,Danish,
38441,0.015906,No,Danish,
157438,0.146087,No,Danish,
156902,0.399812,No,Danish,
7909,0.066569,No,Danish,
155390,0.162380,No,Danish,
167347,0.500000,No,Danish,
35007,0.074770,No,Danish,
170432,0.422505,No,Danish,
3318,0.492188,No,Danish,
152533,0.071591,No,Danish,
173568,0.503906,Yes,Danish,
35809,0.304042,No,Danish,
179162,0.058346,No,Danish,
151894,0.168857,No,Danish,
33231,0.114369,No,Danish,
48396,0.247987,No,Danish,
185521,0.212069,No,Danish,
46274,0.134776,No,Danish,
180695,0.644225,Yes,Danish,
41877,0.554470,Yes,Danish,
15732,0.065605,No,Danish,
53585,0.070560,No,Danish,
180223,0.030215,No,Danish,
7796,0.199308,No,Danish,
179873,0.633410,Yes,Danish,
181782,0.146087,No,Danish,
53659,0.212069,No,Danish,
56926,0.307358,No,Danish,
178877,0.039048,No,Danish,
8324,0.331120,No,Danish,
47890,0.086323,No,Danish,
57792,0.028436,No,Danish,
60129,0.140336,No,Danish,
59959,0.242206,No,Danish,
8245,0.290981,No,Danish,
155263,0.290981,No,Danish,
17631,0.461017,No,Danish,
17866,0.152032,No,Danish,
157867,0.058346,No,Danish,
65769,0.088820,No,Danish,
29175,0.166675,No,Danish,
169218,0.158174,No,Danish,
34944,0.053403,No,Danish,
182200,0.132964,No,Danish,
147601,0.142232,No,Danish,
169621,0.370225,No,Danish,
37532,0.051083,No,Danish,
54347,0.209470,No,Danish,
59289,0.006388,No,Danish,
2592,0.075858,No,Danish,
163059,0.665411,Yes,Danish,
28235,0.009268,No,Danish,
41911,0.124213,No,Danish,
4958,0.366590,No,Danish,
186098,0.014729,No,Danish,
66023,0.067547,No,Danish,
18965,0.023689,No,Danish,
64124,0.009860,No,Danish,
162450,0.411111,No,Danish,
173365,0.596433,Yes,Danish,
181424,0.300746,No,Danish,
168213,0.168857,No,Danish,
168862,0.388618,No,Danish,
58408,0.028436,No,Danish,
162088,0.035145,No,Danish,
47886,0.407333,No,Danish,
154049,0.129403,No,Danish,
1017,0.030676,No,Danish,
23987,0.160266,No,Danish,
175600,0.095349,No,Danish,
22229,0.259826,No,Danish,
162114,0.025957,No,Danish,
5538,0.177811,No,Danish,
161655,0.175538,No,Danish,
175138,0.259826,No,Danish,
184229,0.098079,No,Danish,
163159,0.228157,No,Danish,
23415,0.166675,No,Danish,
186669,0.056652,No,Danish,
42639,0.430147,No,Danish,
18642,0.233706,No,Danish,
28218,0.055823,No,Danish,
6186,0.007461,No,Danish,
20684,0.059210,No,Danish,
6261,0.088820,No,Danish,
35260,0.004332,No,Danish,
155442,0.209470,No,Danish,
33023,0.131173,No,Danish,
59183,0.080357,No,Danish,
16440,0.160266,No,Danish,
6580,0.005642,No,Danish,
51080,0.461017,No,Danish,
156755,0.320821,No,Danish,
41540,0.025565,No,Danish,
57331,0.239349,No,Danish,
51993,0.066569,No,Danish,
4731,0.222700,No,Danish,
30861,0.042722,No,Danish,
156602,0.242206,No,Danish,
166604,0.004265,No,Danish,
57226,0.011687,No,Danish,
151081,0.146087,No,Danish,
167163,0.201813,No,Danish,
37250,0.132964,No,Danish,
162947,0.003945,No,Danish,
57718,0.162380,No,Danish,
3398,0.004538,No,Danish,
36972,0.206894,No,Danish,
186472,0.262842,No,Danish,
163606,0.392337,No,Danish,
179976,0.086323,No,Danish,
5267,0.037327,No,Danish,
154223,0.194368,No,Danish,
169673,0.045353,No,Danish,
155431,0.320821,No,Danish,
157073,0.057493,No,Danish,
154830,0.558327,Yes,Danish,
47049,0.018547,No,Danish,
167756,0.059210,No,Danish,
165899,0.320821,No,Danish,
53123,0.009559,No,Danish,
183968,0.103749,No,Danish,
161279,0.191933,No,Danish,
64096,0.122523,No,Danish,
45762,0.112795,No,Danish,
62106,0.166675,No,Danish,
183216,0.177811,No,Danish,
164126,0.032590,No,Danish,
172503,0.164516,No,Danish,
162659,0.253861,No,Danish,
32164,0.062789,No,Danish,
37035,0.045353,No,Danish,
180973,0.045353,No,Danish,
27222,0.036769,No,Danish,
4715,0.034619,No,Danish,
16575,0.437823,No,Danish,
182349,0.403567,No,Danish,
59970,0.209470,No,Danish,
18685,0.042722,No,Danish,
169676,0.304042,No,Danish,
174718,0.245085,No,Danish,
63719,0.086323,No,Danish,
7799,0.611382,Yes,Danish,
42619,0.352202,No,Danish,
159995,0.029312,No,Danish,
49655,0.314051,No,Danish,
34509,0.019719,No,Danish,
9696,0.117572,No,Danish,
180513,0.160266,No,Danish,
54256,0.162380,No,Danish,
164129,0.228157,No,Danish,
20274,0.001264,No,Danish,
53986,0.310694,No,Danish,
159046,0.102305,No,Danish,
50068,0.114369,No,Danish,
170404,0.284576,No,Danish,
57282,0.075858,No,Danish,
160227,0.173288,No,Danish,
24517,0.014504,No,Danish,
166093,0.021287,No,Danish,
48049,0.300746,No,Danish,
156891,0.024054,No,Danish,
165454,0.523420,Yes,Danish,
151993,0.018547,No,Danish,
136932,0.175538,No,Danish,
186682,0.184768,No,Danish,
180237,0.430147,No,Danish,
200350,0.085099,No,Danish,
163612,0.245085,No,Danish,
45340,0.511717,Yes,Danish,
165839,0.059210,No,Danish,
40766,0.209470,No,Danish,
177532,0.087564,No,Danish,
63485,0.035679,No,Danish,
146994,0.059210,No,Danish,
154563,0.239349,No,Danish,
176304,0.256832,No,Danish,
156127,0.027169,No,Danish,
19155,0.037892,No,Danish,
64712,0.060975,No,Danish,
46260,0.607663,Yes,Danish,
43005,0.138462,No,Danish,
45072,0.737158,Yes,Danish,
166103,0.581303,Yes,Danish,
37362,0.068537,No,Danish,
22356,0.060087,No,Danish,
160404,0.366590,No,Danish,
36099,0.230920,No,Danish,
16472,0.036220,No,Danish,
183675,0.242206,No,Danish,
40663,0.503906,Yes,Danish,
16557,0.106691,No,Danish,
48415,0.173288,No,Danish,
200519,0.042088,No,Danish,
164559,0.061876,No,Danish,
35539,0.352202,No,Danish,
25901,0.055823,No,Danish,
2255,0.099470,No,Danish,
20670,0.024423,No,Danish,
186044,0.472683,No,Danish,
44138,0.156105,No,Danish,
175696,0.233706,No,Danish,
29629,0.023689,No,Danish,
21282,0.005220,No,Danish,
1634,0.140336,No,Danish,
8193,0.259826,No,Danish,
168125,0.388618,No,Danish,
186709,0.182426,No,Danish,
19237,0.008985,No,Danish,
200763,0.538983,Yes,Danish,
148190,0.106691,No,Danish,
151407,0.035679,No,Danish,
28717,0.001207,No,Danish,
150897,0.106691,No,Danish,
160808,0.125923,No,Danish,
152918,0.060975,No,Danish,
23522,0.006590,No,Danish,
65225,0.600188,Yes,Danish,
50507,0.129403,No,Danish,
19720,0.331120,No,Danish,
2894,0.348645,No,Danish,
166831,0.098079,No,Danish,
54737,0.078078,No,Danish,
61524,0.272025,No,Danish,
50664,0.102305,No,Danish,
6280,0.407333,No,Danish,
157333,0.381220,No,Danish,
39828,0.067547,No,Danish,
42974,0.441673,No,Danish,
19817,0.035145,No,Danish,
46510,0.108189,No,Danish,
64337,0.106691,No,Danish,
61422,0.242206,No,Danish,
6432,0.056652,No,Danish,
49647,0.005469,No,Danish,
155515,0.256832,No,Danish,
173612,0.355775,No,Danish,
65839,0.124213,No,Danish,
20818,0.175538,No,Danish,
172998,0.027169,No,Danish,
154343,0.134776,No,Danish,
57202,0.087564,No,Danish,
22894,0.042088,No,Danish,
64505,0.290981,No,Danish,
153793,0.242206,No,Danish,
63986,0.009413,No,Danish,
38355,0.171061,No,Danish,
152018,0.573678,Yes,Danish,
152708,0.488283,No,Danish,
175867,0.108189,No,Danish,
11276,0.164516,No,Danish,
176451,0.065605,No,Danish,
20189,0.083890,No,Danish,
58099,0.230920,No,Danish,
16674,0.538983,Yes,Danish,
186529,0.156105,No,Danish,
50907,0.022629,No,Danish,
154485,0.062789,No,Danish,
159198,0.017712,No,Danish,
35263,0.018547,No,Danish,
11227,0.124213,No,Danish,
175277,0.112795,No,Danish,
11794,0.002845,No,Danish,
5209,0.284576,No,Danish,
